501  11
1.515 1.52
C	b0	maxLength	maxGain	maxGain[dB]
0.02	1.51685	121.716	62.3525	2045
0.019	1.51686	128.121	63.607	2046
0.0191	1.51686	127.45	63.488	2047
0.0192	1.51686	126.786	63.3732	2048
0.0193	1.51686	126.129	63.2613	2049
0.0194	1.51686	125.479	63.1469	2050
0.0195	1.51686	124.836	63.0324	2051
0.0196	1.51686	124.199	62.9207	2052
0.0197	1.51686	123.569	62.81	2053
0.0198	1.51686	122.945	62.698	2054
0.0199	1.51686	122.327	62.5834	2055
0.02	1.51686	121.716	62.4645	2056
0.019	1.51687	128.12	63.7366	2057
0.0191	1.51687	127.45	63.6158	2058
0.0192	1.51687	126.786	63.4995	2059
0.0193	1.51687	126.129	63.386	2060
0.0194	1.51687	125.479	63.2699	2061
0.0195	1.51687	124.836	63.1537	2062
0.0196	1.51687	124.199	63.0405	2063
0.0197	1.51687	123.569	62.9281	2064
0.0198	1.51687	122.945	62.8147	2065
0.0199	1.51687	122.327	62.6986	2066
0.02	1.51687	121.716	62.5779	2067
0.019	1.51688	128.12	63.8684	2068
0.0191	1.51688	127.45	63.7454	2069
0.0192	1.51688	126.786	63.6275	2070
0.0193	1.51688	126.129	63.5125	2071
0.0194	1.51688	125.479	63.3946	2072
0.0195	1.51688	124.836	63.2766	2073
0.0196	1.51688	124.199	63.1619	2074
0.0197	1.51688	123.569	63.0479	2075
0.0198	1.51688	122.945	62.9328	2076
0.0199	1.51688	122.327	62.8152	2077
0.02	1.51688	121.715	62.6929	2078
0.019	1.51689	128.12	64.0021	2079
0.0191	1.51689	127.449	63.877	2080
0.0192	1.51689	126.786	63.7574	2081
0.0193	1.51689	126.129	63.6408	2082
0.0194	1.51689	125.479	63.5212	2083
0.0195	1.51689	124.836	63.4012	2084
0.0196	1.51689	124.199	63.285	2085
0.0197	1.51689	123.569	63.1692	2086
0.0198	1.51689	122.945	63.0525	2087
0.0199	1.51689	122.327	62.9335	2088
0.02	1.51689	121.715	62.8097	2089
0.019	1.5169	128.12	64.1379	2090
0.0191	1.5169	127.449	64.011	2091
0.0192	1.5169	126.786	63.8892	2092
0.0193	1.5169	126.129	63.7709	2093
0.0194	1.5169	125.479	63.6495	2094
0.0195	1.5169	124.836	63.5276	2095
0.0196	1.5169	124.199	63.4098	2096
0.0197	1.5169	123.568	63.2925	2097
0.0198	1.5169	122.944	63.1742	2098
0.0199	1.5169	122.327	63.0533	2099
0.02	1.5169	121.715	62.928	2100
0.019	1.51691	128.12	64.2757	2101
0.0191	1.51691	127.449	64.1469	2102
0.0192	1.51691	126.786	64.023	2103
0.0193	1.51691	126.129	63.9029	2104
0.0194	1.51691	125.479	63.7797	2105
0.0195	1.51691	124.835	63.6562	2106
0.0196	1.51691	124.199	63.5364	2107
0.0197	1.51691	123.568	63.4177	2108
0.0198	1.51691	122.944	63.2976	2109
0.0199	1.51691	122.327	63.1747	2110
0.02	1.51691	121.715	63.0478	2111
0.019	1.51692	128.12	64.4157	2112
0.0191	1.51692	127.449	64.285	2113
0.0192	1.51692	126.785	64.1591	2114
0.0193	1.51692	126.129	64.0369	2115
0.0194	1.51692	125.479	63.9118	2116
0.0195	1.51692	124.835	63.7868	2117
0.0196	1.51692	124.198	63.6649	2118
0.0197	1.51692	123.568	63.5446	2119
0.0198	1.51692	122.944	63.4228	2120
0.0199	1.51692	122.326	63.2979	2121
0.02	1.51692	121.715	63.1693	2122
0.019	1.51693	128.12	64.5579	2123
0.0191	1.51693	127.449	64.4253	2124
0.0192	1.51693	126.785	64.2975	2125
0.0193	1.51693	126.128	64.173	2126
0.0194	1.51693	125.478	64.0459	2127
0.0195	1.51693	124.835	63.9192	2128
0.0196	1.51693	124.198	63.7956	2129
0.0197	1.51693	123.568	63.6733	2130
0.0198	1.51693	122.944	63.5497	2131
0.0199	1.51693	122.326	63.4232	2132
0.02	1.51693	121.715	63.2925	2133
0.019	1.51694	128.119	64.7025	2134
0.0191	1.51694	127.449	64.5678	2135
0.0192	1.51694	126.785	64.438	2136
0.0193	1.51694	126.128	64.3117	2137
0.0194	1.51694	125.478	64.1825	2138
0.0195	1.51694	124.835	64.0537	2139
0.0196	1.51694	124.198	63.9282	2140
0.0197	1.51694	123.568	63.8039	2141
0.0198	1.51694	122.944	63.6785	2142
0.0199	1.51694	122.326	63.5502	2143
0.02	1.51694	121.715	63.4174	2144
0.019	1.51695	128.119	64.85	2145
0.0191	1.51695	127.449	64.7126	2146
0.0192	1.51695	126.785	64.5808	2147
0.0193	1.51695	126.128	64.4525	2148
0.0194	1.51695	125.478	64.3213	2149
0.0195	1.51695	124.835	64.1901	2150
0.0196	1.51695	124.198	64.0628	2151
0.0197	1.51695	123.568	63.9364	2152
0.0198	1.51695	122.944	63.8091	2153
0.0199	1.51695	122.326	63.679	2154
0.02	1.51695	121.715	63.544	2155
0.019	1.51696	128.119	64.9999	2156
0.0191	1.51696	127.449	64.8597	2157
0.0192	1.51696	126.785	64.7259	2158
0.0193	1.51696	126.128	64.5956	2159
0.0194	1.51696	125.478	64.4622	2160
0.0195	1.51696	124.835	64.3287	2161
0.0196	1.51696	124.198	64.1995	2162
0.0197	1.51696	123.568	64.0709	2163
0.0198	1.51696	122.944	63.9416	2164
0.0199	1.51696	122.326	63.8098	2165
0.02	1.51696	121.714	63.6727	2166
0.019	1.51697	128.119	65.1523	2167
0.0191	1.51697	127.448	65.0097	2168
0.0192	1.51697	126.785	64.8734	2169
0.0193	1.51697	126.128	64.741	2170
0.0194	1.51697	125.478	64.6053	2171
0.0195	1.51697	124.835	64.4695	2172
0.0196	1.51697	124.198	64.3383	2173
0.0197	1.51697	123.567	64.2076	2174
0.0198	1.51697	122.944	64.0762	2175
0.0199	1.51697	122.326	63.9424	2176
0.02	1.51697	121.714	63.8035	2177
0.019	1.51698	128.119	65.3074	2178
0.0191	1.51698	127.448	65.1624	2179
0.0192	1.51698	126.785	65.0234	2180
0.0193	1.51698	126.128	64.8888	2181
0.0194	1.51698	125.478	64.7508	2182
0.0195	1.51698	124.834	64.6127	2183
0.0196	1.51698	124.198	64.4792	2184
0.0197	1.51698	123.567	64.3468	2185
0.0198	1.51698	122.943	64.2133	2186
0.0199	1.51698	122.326	64.0771	2187
0.02	1.51698	121.714	63.9363	2188
0.019	1.51699	128.119	65.4652	2189
0.0191	1.51699	127.448	65.3179	2190
0.0192	1.51699	126.784	65.176	2191
0.0193	1.51699	126.128	65.0391	2192
0.0194	1.51699	125.478	64.8987	2193
0.0195	1.51699	124.834	64.7586	2194
0.0196	1.51699	124.198	64.6224	2195
0.0197	1.51699	123.567	64.4882	2196
0.0198	1.51699	122.943	64.3525	2197
0.0199	1.51699	122.326	64.2138	2198
0.02	1.51699	121.714	64.071	2199
0.019	1.517	128.119	65.6259	2200
0.0191	1.517	127.448	65.476	2201
0.0192	1.517	126.784	65.3318	2202
0.0193	1.517	126.128	65.1919	2203
0.0194	1.517	125.478	65.0491	2204
0.0195	1.517	124.834	64.9069	2205
0.0196	1.517	124.197	64.7684	2206
0.0197	1.517	123.567	64.6319	2207
0.0198	1.517	122.943	64.494	2208
0.0199	1.517	122.325	64.3529	2209
0.02	1.517	121.714	64.2078	2210
0.019	1.51701	128.119	65.7894	2211
0.0191	1.51701	127.448	65.637	2212
0.0192	1.51701	126.784	65.4903	2213
0.0193	1.51701	126.127	65.3477	2214
0.0194	1.51701	125.477	65.2024	2215
0.0195	1.51701	124.834	65.0577	2216
0.0196	1.51701	124.197	64.9169	2217
0.0197	1.51701	123.567	64.7779	2218
0.0198	1.51701	122.943	64.6377	2219
0.0199	1.51701	122.325	64.4944	2220
0.02	1.51701	121.714	64.3467	2221
0.019	1.51702	128.118	65.9567	2222
0.0191	1.51702	127.448	65.801	2223
0.0192	1.51702	126.784	65.6517	2224
0.0193	1.51702	126.127	65.5066	2225
0.0194	1.51702	125.477	65.3586	2226
0.0195	1.51702	124.834	65.2111	2227
0.0196	1.51702	124.197	65.068	2228
0.0197	1.51702	123.567	64.9263	2229
0.0198	1.51702	122.943	64.7837	2230
0.0199	1.51702	122.325	64.6382	2231
0.02	1.51702	121.714	64.4878	2232
0.019	1.51703	128.118	66.1272	2233
0.0191	1.51703	127.448	65.9679	2234
0.0192	1.51703	126.784	65.8161	2235
0.0193	1.51703	126.127	65.6684	2236
0.0194	1.51703	125.477	65.5176	2237
0.0195	1.51703	124.834	65.3672	2238
0.0196	1.51703	124.197	65.2216	2239
0.0197	1.51703	123.567	65.0772	2240
0.0198	1.51703	122.943	64.9322	2241
0.0199	1.51703	122.325	64.7844	2242
0.02	1.51703	121.714	64.6311	2243
0.019	1.51704	128.118	66.301	2244
0.0191	1.51704	127.447	66.1382	2245
0.0192	1.51704	126.784	65.9835	2246
0.0193	1.51704	126.127	65.8331	2247
0.0194	1.51704	125.477	65.6795	2248
0.0195	1.51704	124.834	65.526	2249
0.0196	1.51704	124.197	65.3779	2250
0.0197	1.51704	123.567	65.2307	2251
0.0198	1.51704	122.943	65.0832	2252
0.0199	1.51704	122.325	64.933	2253
0.02	1.51704	121.713	64.7772	2254
0.019	1.51705	128.118	66.4783	2255
0.0191	1.51705	127.447	66.3125	2256
0.0192	1.51705	126.784	66.1542	2257
0.0193	1.51705	126.127	66.001	2258
0.0194	1.51705	125.477	65.8443	2259
0.0195	1.51705	124.834	65.6877	2260
0.0196	1.51705	124.197	65.537	2261
0.0197	1.51705	123.566	65.3873	2262
0.0198	1.51705	122.942	65.2368	2263
0.0199	1.51705	122.325	65.0841	2264
0.02	1.51705	121.713	64.9259	2265
0.019	1.51706	128.118	66.6592	2266
0.0191	1.51706	127.447	66.4902	2267
0.0192	1.51706	126.784	66.3281	2268
0.0193	1.51706	126.127	66.172	2269
0.0194	1.51706	125.477	66.0123	2270
0.0195	1.51706	124.833	65.8529	2271
0.0196	1.51706	124.197	65.6989	2272
0.0197	1.51706	123.566	65.5469	2273
0.0198	1.51706	122.942	65.3937	2274
0.0199	1.51706	122.325	65.2378	2275
0.02	1.51706	121.713	65.0771	2276
0.019	1.51707	128.118	66.8438	2277
0.0191	1.51707	127.447	66.6715	2278
0.0192	1.51707	126.783	66.506	2279
0.0193	1.51707	126.127	66.3463	2280
0.0194	1.51707	125.477	66.1834	2281
0.0195	1.51707	124.833	66.0214	2282
0.0196	1.51707	124.196	65.8639	2283
0.0197	1.51707	123.566	65.7095	2284
0.0198	1.51707	122.942	65.5534	2285
0.0199	1.51707	122.325	65.3941	2286
0.02	1.51707	121.713	65.2309	2287
0.019	1.51708	128.118	67.0322	2288
0.0191	1.51708	127.447	66.8566	2289
0.0192	1.51708	126.783	66.6878	2290
0.0193	1.51708	126.126	66.5242	2291
0.0194	1.51708	125.476	66.3579	2292
0.0195	1.51708	124.833	66.1931	2293
0.0196	1.51708	124.196	66.0327	2294
0.0197	1.51708	123.566	65.875	2295
0.0198	1.51708	122.942	65.716	2296
0.0199	1.51708	122.324	65.5538	2297
0.02	1.51708	121.713	65.3874	2298
0.019	1.51709	128.117	67.2251	2299
0.0191	1.51709	127.447	67.0455	2300
0.0192	1.51709	126.783	66.8734	2301
0.0193	1.51709	126.126	66.7064	2302
0.0194	1.51709	125.476	66.5367	2303
0.0195	1.51709	124.833	66.3682	2304
0.0196	1.51709	124.196	66.2048	2305
0.0197	1.51709	123.566	66.0436	2306
0.0198	1.51709	122.942	65.8816	2307
0.0199	1.51709	122.324	65.7166	2308
0.02	1.51709	121.713	65.5466	2309
0.019	1.5171	128.117	67.4229	2310
0.0191	1.5171	127.447	67.2385	2311
0.0192	1.5171	126.783	67.0629	2312
0.0193	1.5171	126.126	66.8925	2313
0.0194	1.5171	125.476	66.7191	2314
0.0195	1.5171	124.833	66.5468	2315
0.0196	1.5171	124.196	66.3802	2316
0.0197	1.5171	123.566	66.2155	2317
0.0198	1.5171	122.942	66.0504	2318
0.0199	1.5171	122.324	65.8823	2319
0.02	1.5171	121.713	65.7087	2320
0.019	1.51711	128.117	67.6251	2321
0.0191	1.51711	127.447	67.4357	2322
0.0192	1.51711	126.783	67.2565	2323
0.0193	1.51711	126.126	67.0825	2324
0.0194	1.51711	125.476	66.9054	2325
0.0195	1.51711	124.833	66.729	2326
0.0196	1.51711	124.196	66.5591	2327
0.0197	1.51711	123.566	66.3908	2328
0.0198	1.51711	122.942	66.2223	2329
0.0199	1.51711	122.324	66.0512	2330
0.02	1.51711	121.712	65.8739	2331
0.019	1.51712	128.117	67.832	2332
0.0191	1.51712	127.446	67.6383	2333
0.0192	1.51712	126.783	67.4544	2334
0.0193	1.51712	126.126	67.2767	2335
0.0194	1.51712	125.476	67.0955	2336
0.0195	1.51712	124.833	66.915	2337
0.0196	1.51712	124.196	66.7416	2338
0.0197	1.51712	123.566	66.5695	2339
0.0198	1.51712	122.942	66.3976	2340
0.0199	1.51712	122.324	66.2233	2341
0.02	1.51712	121.712	66.0428	2342
0.019	1.51713	128.117	68.0438	2343
0.0191	1.51713	127.446	67.8457	2344
0.0192	1.51713	126.783	67.6567	2345
0.0193	1.51713	126.126	67.4751	2346
0.0194	1.51713	125.476	67.2898	2347
0.0195	1.51713	124.832	67.105	2348
0.0196	1.51713	124.196	66.9279	2349
0.0197	1.51713	123.565	66.7527	2350
0.0198	1.51713	122.941	66.5768	2351
0.0199	1.51713	122.324	66.3988	2352
0.02	1.51713	121.712	66.2151	2353
0.019	1.51714	128.117	68.2606	2354
0.0191	1.51714	127.446	68.0581	2355
0.0192	1.51714	126.782	67.864	2356
0.0193	1.51714	126.126	67.6781	2357
0.0194	1.51714	125.476	67.4884	2358
0.0195	1.51714	124.832	67.3001	2359
0.0196	1.51714	124.196	67.1182	2360
0.0197	1.51714	123.565	66.9398	2361
0.0198	1.51714	122.941	66.7602	2362
0.0199	1.51714	122.324	66.5778	2363
0.02	1.51714	121.712	66.3907	2364
0.019	1.51715	128.117	68.4829	2365
0.0191	1.51715	127.446	68.2757	2366
0.0192	1.51715	126.782	68.0771	2367
0.0193	1.51715	126.126	67.8857	2368
0.0194	1.51715	125.476	67.6915	2369
0.0195	1.51715	124.832	67.4995	2370
0.0196	1.51715	124.195	67.3131	2371
0.0197	1.51715	123.565	67.1309	2372
0.0198	1.51715	122.941	66.9474	2373
0.0199	1.51715	122.323	66.7604	2374
0.02	1.51715	121.712	66.5699	2375
0.019	1.51716	128.116	68.7109	2376
0.0191	1.51716	127.446	68.4986	2377
0.0192	1.51716	126.782	68.2954	2378
0.0193	1.51716	126.125	68.0988	2379
0.0194	1.51716	125.475	67.8999	2380
0.0195	1.51716	124.832	67.7034	2381
0.0196	1.51716	124.195	67.5129	2382
0.0197	1.51716	123.565	67.3261	2383
0.0198	1.51716	122.941	67.1386	2384
0.0199	1.51716	122.323	66.9478	2385
0.02	1.51716	121.712	66.7526	2386
0.019	1.51717	128.116	68.9461	2387
0.0191	1.51717	127.446	68.7272	2388
0.0192	1.51717	126.782	68.5191	2389
0.0193	1.51717	126.125	68.3178	2390
0.0194	1.51717	125.475	68.1138	2391
0.0195	1.51717	124.832	67.9121	2392
0.0196	1.51717	124.195	67.7173	2393
0.0197	1.51717	123.565	67.5257	2394
0.0198	1.51717	122.941	67.3339	2395
0.0199	1.51717	122.323	67.1392	2396
0.02	1.51717	121.712	66.9392	2397
0.019	1.51718	128.116	69.1878	2398
0.0191	1.51718	127.446	68.9618	2399
0.0192	1.51718	126.782	68.7486	2400
0.0193	1.51718	126.125	68.5422	2401
0.0194	1.51718	125.475	68.333	2402
0.0195	1.51718	124.832	68.1258	2403
0.0196	1.51718	124.195	67.9264	2404
0.0197	1.51718	123.565	67.7299	2405
0.0198	1.51718	122.941	67.5336	2406
0.0199	1.51718	122.323	67.3348	2407
0.02	1.51718	121.712	67.1298	2408
0.019	1.51719	128.116	69.4361	2409
0.0191	1.51719	127.445	69.2033	2410
0.0192	1.51719	126.782	68.9841	2411
0.0193	1.51719	126.125	68.7725	2412
0.0194	1.51719	125.475	68.5577	2413
0.0195	1.51719	124.832	68.3446	2414
0.0196	1.51719	124.195	68.1405	2415
0.0197	1.51719	123.565	67.9388	2416
0.0198	1.51719	122.941	67.7379	2417
0.0199	1.51719	122.323	67.5347	2418
0.02	1.51719	121.711	67.3247	2419
0.019	1.5172	128.116	69.6916	2420
0.0191	1.5172	127.445	69.4524	2421
0.0192	1.5172	126.782	69.226	2422
0.0193	1.5172	126.125	69.0088	2423
0.0194	1.5172	125.475	68.7882	2424
0.0195	1.5172	124.832	68.5689	2425
0.0196	1.5172	124.195	68.3599	2426
0.0197	1.5172	123.564	68.1529	2427
0.0198	1.5172	122.941	67.9469	2428
0.0199	1.5172	122.323	67.7392	2429
0.02	1.5172	121.711	67.5248	2430
0.019	1.51721	128.116	69.9545	2431
0.0191	1.51721	127.445	69.7088	2432
0.0192	1.51721	126.782	69.4745	2433
0.0193	1.51721	126.125	69.2515	2434
0.0194	1.51721	125.475	69.0247	2435
0.0195	1.51721	124.831	68.7998	2436
0.0196	1.51721	124.195	68.5847	2437
0.0197	1.51721	123.564	68.3734	2438
0.0198	1.51721	122.94	68.1619	2439
0.0199	1.51721	122.323	67.9485	2440
0.02	1.51721	121.711	67.7295	2441
0.019	1.51722	128.116	70.2253	2442
0.0191	1.51722	127.445	69.9727	2443
0.0192	1.51722	126.781	69.7314	2444
0.0193	1.51722	126.125	69.5009	2445
0.0194	1.51722	125.475	69.2676	2446
0.0195	1.51722	124.831	69.0375	2447
0.0196	1.51722	124.195	68.8153	2448
0.0197	1.51722	123.564	68.5993	2449
0.0198	1.51722	122.94	68.3824	2450
0.0199	1.51722	122.323	68.1627	2451
0.02	1.51722	121.711	67.939	2452
0.019	1.51723	128.116	70.5046	2453
0.0191	1.51723	127.445	70.2446	2454
0.0192	1.51723	126.781	69.9964	2455
0.0193	1.51723	126.124	69.7575	2456
0.0194	1.51723	125.474	69.5173	2457
0.0195	1.51723	124.831	69.2816	2458
0.0196	1.51723	124.194	69.0533	2459
0.0197	1.51723	123.564	68.8312	2460
0.0198	1.51723	122.94	68.6086	2461
0.0199	1.51723	122.322	68.3826	2462
0.02	1.51723	121.711	68.1534	2463
0.019	1.51724	128.115	70.7943	2464
0.0191	1.51724	127.445	70.5249	2465
0.0192	1.51724	126.781	70.2695	2466
0.0193	1.51724	126.124	70.0235	2467
0.0194	1.51724	125.474	69.7759	2468
0.0195	1.51724	124.831	69.5326	2469
0.0196	1.51724	124.194	69.2981	2470
0.0197	1.51724	123.564	69.0692	2471
0.0198	1.51724	122.94	68.8405	2472
0.0199	1.51724	122.322	68.609	2473
0.02	1.51724	121.711	68.3732	2474
0.019	1.51725	128.115	71.0945	2475
0.0191	1.51725	127.445	70.8143	2476
0.0192	1.51725	126.781	70.5512	2477
0.0193	1.51725	126.124	70.2976	2478
0.0194	1.51725	125.474	70.0422	2479
0.0195	1.51725	124.831	69.7909	2480
0.0196	1.51725	124.194	69.5498	2481
0.0197	1.51725	123.564	69.3137	2482
0.0198	1.51725	122.94	69.0787	2483
0.0199	1.51725	122.322	68.8413	2484
0.02	1.51725	121.711	68.5984	2485
0.019	1.51726	128.115	71.4051	2486
0.0191	1.51726	127.445	71.1133	2487
0.0192	1.51726	126.781	70.842	2488
0.0193	1.51726	126.124	70.5804	2489
0.0194	1.51726	125.474	70.3167	2490
0.0195	1.51726	124.831	70.0568	2491
0.0196	1.51726	124.194	69.8087	2492
0.0197	1.51726	123.564	69.565	2493
0.0198	1.51726	122.94	69.3233	2494
0.0199	1.51726	122.322	69.0798	2495
0.02	1.51726	121.711	68.8294	2496
0.019	1.51727	128.115	71.7269	2497
0.0191	1.51727	127.444	71.4251	2498
0.0192	1.51727	126.781	71.1425	2499
0.0193	1.51727	126.124	70.8725	2500
0.0194	1.51727	125.474	70.5999	2501
0.0195	1.51727	124.831	70.3307	2502
0.0196	1.51727	124.194	70.0753	2503
0.0197	1.51727	123.564	69.8236	2504
0.0198	1.51727	122.94	69.5748	2505
0.0199	1.51727	122.322	69.3248	2506
0.02	1.51727	121.71	69.0673	2507
0.019	1.51728	128.115	72.0606	2508
0.0191	1.51728	127.444	71.7482	2509
0.0192	1.51728	126.781	71.4534	2510
0.0193	1.51728	126.124	71.1744	2511
0.0194	1.51728	125.474	70.8923	2512
0.0195	1.51728	124.831	70.6133	2513
0.0196	1.51728	124.194	70.3501	2514
0.0197	1.51728	123.563	70.0909	2515
0.0198	1.51728	122.939	69.8337	2516
0.0199	1.51728	122.322	69.5766	2517
0.02	1.51728	121.71	69.3126	2518
0.019	1.51729	128.115	72.4073	2519
0.0191	1.51729	127.444	72.0836	2520
0.0192	1.51729	126.78	71.7762	2521
0.0193	1.51729	126.124	71.4867	2522
0.0194	1.51729	125.474	71.1945	2523
0.0195	1.51729	124.83	70.9073	2524
0.0196	1.51729	124.194	70.6335	2525
0.0197	1.51729	123.563	70.3674	2526
0.0198	1.51729	122.939	70.1021	2527
0.0199	1.51729	122.322	69.8358	2528
0.02	1.51729	121.71	69.5648	2529
0.019	1.5173	128.115	72.7677	2530
0.0191	1.5173	127.444	72.4319	2531
0.0192	1.5173	126.78	72.1133	2532
0.0193	1.5173	126.124	71.8103	2533
0.0194	1.5173	125.474	71.5072	2534
0.0195	1.5173	124.83	71.2115	2535
0.0196	1.5173	124.193	70.9267	2536
0.0197	1.5173	123.563	70.6526	2537
0.0198	1.5173	122.939	70.3788	2538
0.0199	1.5173	122.322	70.1026	2539
0.02	1.5173	121.71	69.8242	2540
0.019	1.51731	128.114	73.1444	2541
0.0191	1.51731	127.444	72.7944	2542
0.0192	1.51731	126.78	72.4636	2543
0.0193	1.51731	126.123	72.1475	2544
0.0194	1.51731	125.473	71.8326	2545
0.0195	1.51731	124.83	71.5263	2546
0.0196	1.51731	124.193	71.2318	2547
0.0197	1.51731	123.563	70.9473	2548
0.0198	1.51731	122.939	70.6643	2549
0.0199	1.51731	122.321	70.3789	2550
0.02	1.51731	121.71	70.0915	2551
0.019	1.51732	128.114	73.5405	2552
0.0191	1.51732	127.444	73.172	2553
0.0192	1.51732	126.78	72.8283	2554
0.0193	1.51732	126.123	72.4996	2555
0.0194	1.51732	125.473	72.1718	2556
0.0195	1.51732	124.83	71.8526	2557
0.0196	1.51732	124.193	71.5476	2558
0.0197	1.51732	123.563	71.252	2559
0.0198	1.51732	122.939	70.9592	2560
0.0199	1.51732	122.321	70.6648	2561
0.02	1.51732	121.71	70.3669	2562
0.019	1.51733	128.114	73.955	2563
0.0191	1.51733	127.444	73.5662	2564
0.0192	1.51733	126.78	73.2083	2565
0.0193	1.51733	126.123	72.8661	2566
0.0194	1.51733	125.473	72.5245	2567
0.0195	1.51733	124.83	72.1913	2568
0.0196	1.51733	124.193	71.8751	2569
0.0197	1.51733	123.563	71.5674	2570
0.0198	1.51733	122.939	71.2641	2571
0.0199	1.51733	122.321	70.9602	2572
0.02	1.51733	121.71	70.651	2573
0.019	1.51734	128.114	74.3897	2574
0.0191	1.51734	127.443	73.9808	2575
0.0192	1.51734	126.78	73.6052	2576
0.0193	1.51734	126.123	73.2483	2577
0.0194	1.51734	125.473	72.8917	2578
0.0195	1.51734	124.83	72.5431	2579
0.0196	1.51734	124.193	72.2149	2580
0.0197	1.51734	123.563	71.8943	2581
0.0198	1.51734	122.939	71.5798	2582
0.0199	1.51734	122.321	71.2657	2583
0.02	1.51734	121.71	70.9443	2584
0.019	1.51735	128.114	74.8466	2585
0.0191	1.51735	127.443	74.4179	2586
0.0192	1.51735	126.78	74.0204	2587
0.0193	1.51735	126.123	73.6475	2588
0.0194	1.51735	125.473	73.2745	2589
0.0195	1.51735	124.83	72.9093	2590
0.0196	1.51735	124.193	72.5682	2591
0.0197	1.51735	123.563	72.2334	2592
0.0198	1.51735	122.939	71.9068	2593
0.0199	1.51735	122.321	71.582	2594
0.02	1.51735	121.709	71.2495	2595
0.019	1.51736	128.114	75.3279	2596
0.0191	1.51736	127.443	74.8777	2597
0.0192	1.51736	126.78	74.4555	2598
0.0193	1.51736	126.123	74.0653	2599
0.0194	1.51736	125.473	73.6744	2600
0.0195	1.51736	124.829	73.2926	2601
0.0196	1.51736	124.193	72.9358	2602
0.0197	1.51736	123.562	72.5891	2603
0.0198	1.51736	122.938	72.2478	2604
0.0199	1.51736	122.321	71.9098	2605
0.02	1.51736	121.709	71.5662	2606
0.019	1.51737	128.114	75.8363	2607
0.0191	1.51737	127.443	75.3624	2608
0.0192	1.51737	126.779	74.9175	2609
0.0193	1.51737	126.123	74.5034	2610
0.0194	1.51737	125.473	74.0928	2611
0.0195	1.51737	124.829	73.6957	2612
0.0196	1.51737	124.193	73.3191	2613
0.0197	1.51737	123.562	72.9598	2614
0.0198	1.51737	122.938	72.604	2615
0.0199	1.51737	122.321	72.25	2616
0.02	1.51737	121.709	71.8945	2617
0.019	1.51738	128.114	76.3749	2618
0.0191	1.51738	127.443	75.8748	2619
0.0192	1.51738	126.779	75.4059	2620
0.0193	1.51738	126.122	74.9638	2621
0.0194	1.51738	125.473	74.5315	2622
0.0195	1.51738	124.829	74.1179	2623
0.0196	1.51738	124.192	73.7222	2624
0.0197	1.51738	123.562	73.3466	2625
0.0198	1.51738	122.938	72.9752	2626
0.0199	1.51738	122.321	72.6035	2627
0.02	1.51738	121.709	72.2354	2628
0.019	1.51739	128.113	76.9564	2629
0.0191	1.51739	127.443	76.4182	2630
0.0192	1.51739	126.779	75.9226	2631
0.0193	1.51739	126.122	75.4555	2632
0.0194	1.51739	125.472	74.9983	2633
0.0195	1.51739	124.829	74.561	2634
0.0196	1.51739	124.192	74.1461	2635
0.0197	1.51739	123.562	73.7508	2636
0.0198	1.51739	122.938	73.3624	2637
0.0199	1.51739	122.32	72.975	2638
0.02	1.51739	121.709	72.5897	2639
0.019	1.5174	128.113	77.5792	2640
0.0191	1.5174	127.443	76.9963	2641
0.0192	1.5174	126.779	76.471	2642
0.0193	1.5174	126.122	75.976	2643
0.0194	1.5174	125.472	75.4913	2644
0.0195	1.5174	124.829	75.0272	2645
0.0196	1.5174	124.192	74.5913	2646
0.0197	1.5174	123.562	74.1742	2647
0.0198	1.5174	122.938	73.7671	2648
0.0199	1.5174	122.32	73.363	2649
0.02	1.5174	121.709	72.9586	2650
0.019	1.51741	128.113	78.2488	2651
0.0191	1.51741	127.442	77.6148	2652
0.0192	1.51741	126.779	77.0552	2653
0.0193	1.51741	126.122	76.5289	2654
0.0194	1.51741	125.472	76.0133	2655
0.0195	1.51741	124.829	75.5189	2656
0.0196	1.51741	124.192	75.0598	2657
0.0197	1.51741	123.562	74.6184	2658
0.0198	1.51741	122.938	74.1909	2659
0.0199	1.51741	122.32	73.7686	2660
0.02	1.51741	121.709	73.3432	2661
0.019	1.51742	128.113	78.9727	2662
0.0191	1.51742	127.442	78.29	2663
0.0192	1.51742	126.779	77.6798	2664
0.0193	1.51742	126.122	77.1181	2665
0.0194	1.51742	125.472	76.5675	2666
0.0195	1.51742	124.829	76.039	2667
0.0196	1.51742	124.192	75.5542	2668
0.0197	1.51742	123.562	75.0856	2669
0.0198	1.51742	122.938	74.6356	2670
0.0199	1.51742	122.32	74.1936	2671
0.02	1.51742	121.709	73.7449	2672
